Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2907248,https://www.facebook.com/magpieconsulting/,/companies/2907248-magpie-design?searched_category_id=390&service_area=2144647,"Magpie Design offers interior decorating and design services in the Hamilton, Ontario area. We also offer furniture, lighting and decor sourcing, colour consultations, home or condo sale prep consultations, staging, and design consultations for any budget.",magpie-design,2018-01-12T15:16:11.000-05:00,NA,NA,NA,,,,,2016,2,"Cash, Credit and Debit",,,,FALSE,FALSE,,,TRUE,FALSE,Yes. Kindly ask for details. ,1969433,Magpie Design,5,4,124,10,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2018-01-12T15:16:38.000-05:00,Magpie,FALSE,0,0,133,0,FALSE,bb3ad89b6abca2981afa43b44955ce5644fde6b7,TRUE,TRUE,FALSE,2144647,68.6142389887,390,NA,NA,NA
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2852151,http://annaaadesigngroup.houzz.com,/companies/2852151-a-a-design-group?searched_category_id=390&service_area=1966682,"About Us
A Beautifully decorated interior not only shows off the personality of the family that lives there but creates a mood or a feeling. AA Design Group combines classic design elements with today's modern conveniences to suit the needs of our clients. Regardless of size, we work with clients to transform any interior into a space that is not only eye catching, but also reflects their personality and current life style.

Services Provided

Kitchen and Bathroom Remodel, Renovations
Floor Layouts and Elevation Drawings
Space Planning
Project managing
Material and Finishes Selections 
Furniture Layouts and Fabric Sourcing
Lighting and Electrical Plans
Light Fixtures Specifications
Custom Cabinetry and Furniture Design
Custom Drapery and Window Treatments
Home Décor Solutions
Interior and Exterior Paint and Colour Specifications
Furniture and Accessories Shopping with Clients",a-a-design-group,2014-04-17T10:12:23.000-04:00,NA,NA,,,"Kitchen and Bathroom Remodel, Renovations
Floor Layouts and Elevation Drawings
Space Planning
Project managing
Material and Finishes Selections 
Furniture Layouts and Fabric Sourcing
Lighting and Electrical Plans
Light Fixtures Specifications
Custom Cabinetry and Furniture Design
Custom Drapery and Window Treatments
Home Décor Solutions
Interior and Exterior Paint and Colour Specifications
Furniture and Accessories Shopping with Clients",,Personal Approach and Attention to Detail,2007,NA,Cash or Cheque,,,,FALSE,FALSE,,,TRUE,FALSE,,1914582,A A Design Group,1,1,19,10,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,NA,aadesigngroup,FALSE,0,0,21,0,FALSE,5c92720b449cff0ae79f46b9c507f4dc416f1767,FALSE,TRUE,FALSE,1966682,74.2093957131,390,NA,NA,2020-09-25T08:55:17.000-04:00
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,198808,,/companies/198808-bruna-bruce-design-inc?searched_category_id=390&service_area=1806223,,bruna-bruce-design-inc,2008-01-23T10:23:51.000-05:00,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,55231,Bruna Bruce Design Inc,1,1,0,10,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2008-10-28T14:58:26.000-04:00,NA,FALSE,0,0,0,NA,FALSE,8a136d686a0d45f4f297ade2e5a5fae66ab325a7,FALSE,FALSE,FALSE,1806223,34.2857142857,390,NA,NA,2011-10-17T12:25:01.000-04:00
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2788817,NA,/companies/2788817-sam-boutine-s-home-improvement?searched_category_id=390&service_area=1847317,NA,sam-boutine-s-home-improvement,2011-07-08T11:41:17.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1851869,Sam Boutine's Home Improvement,1,1,0,10,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2019-09-25T13:29:03.000-04:00,NA,FALSE,0,0,0,NA,FALSE,d5810daac1299af87d42bdc50f1f39f59e19494e,FALSE,FALSE,FALSE,1847317,32.8983516484,390,NA,NA,2011-07-08T11:49:44.000-04:00
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2949293,https://www.interiormotivedesigns.com/,/companies/2949293-interior-motive?searched_category_id=390&service_area=2238226,"Interior Motive is a full service Interior Design Firm. We prepare realistic 3D renderings, detailed floor plans and elevations. We specialize in kitchen and bath design and whole home renovations. We can plan a project from start to finish.",interior-motive,2020-11-02T14:15:46.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2011430,Interior Motive,0,0,1,NA,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2020-11-02T14:16:08.000-05:00,NA,FALSE,0,0,2,0,FALSE,2b943b3359e0e8b2c8d1a86704c24639ab2b2b0b,FALSE,TRUE,FALSE,2238226,-1.0,390,NA,NA,NA
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2849432,NA,/companies/2849432-studio-e?searched_category_id=390&service_area=1959862,,studio-e,2014-02-28T14:21:41.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1911866,Studio E,0,0,0,NA,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,NA,NA,FALSE,0,0,0,0,FALSE,ee1ca24a05ff5a2acc40de064c35e2db44dc1af3,FALSE,FALSE,FALSE,1959862,-1.0,390,NA,NA,NA
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2974948,,/companies/2974948-stagg-paper-interiors?searched_category_id=390&service_area=2296400,"Stagg & Paper Interiors is an interior design firm rooted in the fundamental principle that home is where we start. We are passionate about making your vision a reality by providing a curated design that represents you and your lifestyle. Specializing in custom home builds and large-scale renovations, we are a full-service interior design firm and create spaces that bring form and function into everyday living.
We pride ourselves on having an established process to guide our clients through to the completion of their project. All of the details have been considered and the result is a stellar client experience and more energy for the creative design work.
",stagg-paper-interiors,2022-10-26T18:02:29.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2036846,Stagg & Paper Interiors,0,0,0,NA,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2022-10-26T18:02:51.000-04:00,,FALSE,0,0,0,0,FALSE,bea82796c23919c803546f10299cfd9a9e5fcf53,FALSE,TRUE,FALSE,2296400,-1.0,390,NA,NA,NA
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2965485,NA,/companies/2965485-ember-interiors-design-co?searched_category_id=390&service_area=2274133,NA,ember-interiors-design-co,2022-03-04T13:31:06.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2027415,Ember Interiors Design Co.,0,0,0,NA,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2022-03-04T13:31:38.000-05:00,NA,FALSE,0,0,0,0,FALSE,7fa90424716020847392d36f0049fb7479acae8c,FALSE,FALSE,FALSE,2274133,-1.0,390,NA,NA,NA
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2801127,NA,/companies/2801127-jennifer-winterfield-designs?searched_category_id=390&service_area=1865914,NA,jennifer-winterfield-designs,2012-08-28T14:18:32.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1864149,Jennifer Winterfield Designs,0,0,0,NA,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2012-08-28T14:18:32.000-04:00,NA,FALSE,0,0,0,NA,FALSE,224168f3899debf9ff22ad79fa7f5dcf2a9c0009,FALSE,FALSE,FALSE,1865914,-1.0,390,NA,NA,NA
https://homestars.com/on/millgrove/interior-design,25,"c(""https://homestars.com/on/millgrove/interior-design?&page=2&"", ""https://homestars.com/on/millgrove/interior-design?&page=3&"")",Interior Design,2797188,NA,/companies/2797188-home-staging-accents?searched_category_id=390&service_area=1860230,NA,home-staging-accents,2012-04-10T20:11:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1860240,Home Staging Accents,0,0,0,NA,"Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,",0,2012-04-10T20:11:02.000-04:00,NA,FALSE,0,0,0,NA,FALSE,54cfcf7adfd82bc6844bf3fd6977f7516e6751d4,FALSE,FALSE,FALSE,1860230,-1.0,390,NA,NA,NA
