Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2867589,NA,/companies/2867589-austin-cleaning-services-austin-service-de-nettoyage?searched_category_id=383&service_area=2020251,NA,austin-cleaning-services-austin-service-de-nettoyage,2015-03-15T09:10:39.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1930014,Austin Cleaning Services / Austin Service De Nettoyage,1,1,0,3,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,6398794c82df1436fd1d741316088548dd13e425,FALSE,FALSE,FALSE,2020251,23.3454818518,383,NA,NA,NA
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2869702,NA,/companies/2869702-montreal-maid-services?searched_category_id=383&service_area=2029591,"Montreal Maid services is the premier cleaning services company in Montreal, QC offering the highest quality cleaning at the best prices. We offer a large variety of services including cleaning services for residential, office, commercial, window cleaning and carpet cleaning.",montreal-maid-services,2015-04-26T09:46:22.000-04:00,NA,NA, 6 days a week 9-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1932126,Montreal Maid Services,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,039fb11df32dfff50ea2d5a3a6f1d1262ca2aef8,FALSE,FALSE,FALSE,2029591,-1.0,383,NA,NA,NA
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2884932,NA,/companies/2884932-cartier-maintenance-inc?searched_category_id=383&service_area=2086948,"Residential, commercial cleaning services.
",cartier-maintenance-inc,2016-03-04T15:51:26.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1947356,Cartier Maintenance Inc.,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,7f373e526e2cc739ddcbe4fad4ad0153f37ce74d,FALSE,FALSE,FALSE,2086948,-1.0,383,NA,NA,NA
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2897785,http://www.themontrealcleaners.ca/,/companies/2897785-the-montreal-cleaners?searched_category_id=383&service_area=2124703,The Montreal Cleaners is the best in Housekeeping Services and office cleaning in Montreal. Montreal Services Cleaning Service company that provides house cleaning in Montreal Laval Longueuil…,the-montreal-cleaners,2017-06-03T18:39:33.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1960209,The Montreal Cleaners,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,23f230dae1019ad3db305661e7b111bd3739bcb4,FALSE,TRUE,FALSE,2124703,-1.0,383,NA,NA,2017-06-03T18:40:01.000-04:00
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2901803,NA,/companies/2901803-tout-beau-tout-propre?searched_category_id=383&service_area=2132926,"En faisant appel aux services de Tout Beau Tout Propre, soyez assurés d'un service d'entretien ménager professionnel et de qualité. Contactez-nous au (514) 546-6872 pour une estimation gratuite.",tout-beau-tout-propre,2017-09-06T01:56:01.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1963988,Tout Beau Tout Propre,1,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,71b3f74e3aa2eaf64563e7582a9a5a32a6f721b3,FALSE,FALSE,FALSE,2132926,-1.0,383,NA,NA,2017-09-06T01:58:34.000-04:00
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2904351,https://www.themontrealcleaners.ca/fr/,/companies/2904351-the-montreal-cleaners?searched_category_id=383&service_area=2138523,"Residential and Commercial Cleaning Services Company in Montreal
The Montreal Cleaners is the best residential and commercial cleaning company in Montreal. We know what you are looking for when it comes to cleaning your home, condo, apartment, office or any other commercial premises. We provide high quality cleaning services performed by quailified, professional and punctual team. We think of your health and the one of those you love, that is why we use eco-responsible green products. We are experienced and responsible.",the-montreal-cleaners,2017-11-03T23:38:33.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1966536,The Montreal Cleaners,0,0,1,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,2,0,FALSE,927497e9443a0da717c0771d4131a1a34f435bea,FALSE,TRUE,FALSE,2138523,-1.0,383,NA,NA,2017-11-03T23:38:51.000-04:00
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2892155,NA,/companies/2892155-montreal-lux-cleaning?searched_category_id=383&service_area=2109556,NA,montreal-lux-cleaning,2016-11-27T17:21:02.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1954579,Montreal Lux Cleaning,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,e2353979879f56cc3ec99a8a3cc9d8144bd58cda,FALSE,FALSE,FALSE,2109556,-1.0,383,NA,NA,NA
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2892451,NA,/companies/2892451-duo-eco-services?searched_category_id=383&service_area=2110403,NA,duo-eco-services,2016-12-08T16:54:24.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1954875,Duo éco Services,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,2799a0c42164f2fac13b5c5f2ddc644c3db46fb9,FALSE,FALSE,FALSE,2110403,-1.0,383,NA,NA,NA
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2892007,NA,/companies/2892007-cfait?searched_category_id=383&service_area=2109128,NA,cfait,2016-11-21T19:14:31.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1954431,Cfait,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,d0529181d516a9e32acb777b34508850c9b51178,FALSE,FALSE,FALSE,2109128,-1.0,383,NA,NA,NA
https://homestars.com/on/brossard/house-apartment-cleaning,11,https://homestars.com/on/brossard/house-apartment-cleaning?&page=2&,House & Apartment Cleaning,2895401,NA,/companies/2895401-the-montreal-cleaners?searched_category_id=383&service_area=2118973,"The Montreal Cleaners is the leader in on demand cleaning services. We have been in business for many years. We have perfected our cleaning techniques and guarantee the results. We specialize in cleaning offices as well as other premises such as domestic and house cleaning, apartment cleaning services, condos, restaurants, daycare and end of tenancy cleaning/lease house. https://www.themontrealcleaners.ca

We work around your schedule. We can come to clean each week, biweekly or even daily or every other day at your will. All of our experienced cleaners are background-checked and highly motivated to make your home or office spotless in no time. The most important reason that made our services competitively priced is that we choose to be affordable.",the-montreal-cleaners,2017-03-25T22:34:58.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1957825,The Montreal Cleaners,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,FALSE,0,0,0,0,FALSE,0cfc8e7a0399f50734f393411d43d05472d179d7,FALSE,FALSE,FALSE,2118973,-1.0,383,NA,NA,NA
